x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
89,103,93,116,150,129,108,131,154,77,77,77,66,44,22,22,55,22,33,22,44,77,66,22,33,55,77,66,77,55,11,44
89,112,92,137,105,62,74,54,44,55,44,33,66,77,77,77,77,77,77,33,44,33,11,33,22,77,55,22,55,44,66,77
89,113,93,116,107,207,175,253,275,308,275,253,264,286,352,286,297,308,297,308,308,308,231,286,220,231,297,308,385,286,308,363
89,168,257,357,369,360,383,373,385,385,385,385,385,385,308,286,374,385,385,385,385,385,352,341,363,319,253,253,319,352,374,385
89,102,92,115,149,84,109,22,33,44,77,55,44,11,22,55,66,77,77,33,22,22,44,22,22,33,22,55,22,33,44,66
89,101,103,126,94,128,140,108,131,143,154,132,154,154,121,154,99,44,77,77,77,77,77,66,77,77,77,77,55,22,55,44
89,123,147,148,116,96,108,131,154,154,121,154,154,231,231,231,220,209,264,297,198,176,187,209,165,264,352,308,286,308,308,308
89,145,47,39,63,42,21,11,33,22,33,77,77,77,77,77,77,77,55,66,77,77,33,11,22,22,33,66,77,77,77,77
89,101,135,202,181,138,106,86,109,121,110,121,99,99,110,132,121,88,110,132,143,231,132,143,132,66,44,66,77,77,44,22
89,91,191,160,185,197,297,275,286,275,253,275,341,363,374,308,286,308,363,330,374,385,385,330,319,330,341,242,275,363,341,319
89,101,147,71,51,42,10,33,11,22,33,44,22,44,66,77,77,55,77,77,44,11,22,33,11,22,33,44,77,77,66,77
89,102,83,29,64,76,55,77,55,11,33,22,44,33,44,22,33,66,77,77,77,66,55,44,22,33,22,44,77,77,77,55
89,90,190,235,337,316,263,253,253,297,385,363,385,308,308,308,308,374,363,385,308,275,264,242,253,297,308,374,385,374,363,341
89,92,105,150,151,130,153,231,198,209,176,198,231,220,275,253,352,319,341,319,341,330,341,242,286,308,220,198,143,154,154,154
89,145,135,103,93,118,108,153,143,121,99,110,88,99,154,143,121,132,110,99,132,99,121,143,154,143,132,154,132,143,110,99
89,2,25,60,50,74,53,32,11,33,55,22,33,55,22,44,22,33,44,11,33,55,33,22,11,33,77,77,77,77,77,77
89,101,81,105,117,173,174,175,275,363,374,385,363,308,297,308,385,363,385,385,308,374,385,385,374,385,352,319,330,275,374,242
89,189,168,203,193,216,228,153,99,121,99,99,132,77,55,44,11,22,11,44,55,77,44,66,55,77,77,22,44,33,22,11
89,123,102,103,138,150,151,65,77,66,77,77,77,22,44,77,55,33,55,77,77,66,33,22,33,11,33,66,44,33,22,11
89,13,36,27,28,19,43,66,77,77,55,33,11,33,44,22,44,66,44,77,77,77,55,66,55,44,66,77,44,77,66,55
89,124,136,5,50,74,76,66,55,77,77,44,22,55,77,44,66,44,55,33,66,44,66,44,22,11,33,66,77,77,77,77
89,113,136,148,149,117,96,87,121,99,88,99,66,77,77,66,44,11,33,22,22,11,55,33,66,44,22,22,22,11,33,66
89,123,223,214,226,130,153,154,154,154,143,231,209,154,154,77,77,77,77,66,33,44,33,11,33,11,22,55,66,33,11,22
89,79,115,138,40,20,10,44,22,33,55,33,44,11,22,44,77,44,33,11,22,44,33,55,77,66,77,77,77,55,22,44
89,167,191,171,283,306,307,385,352,341,363,341,330,341,330,330,253,275,286,253,253,275,253,286,330,363,385,385,385,385,341,363
89,81,95,108,142,154,132,154,132,110,88,22,44,22,11,33,44,55,22,33,22,44,33,55,11,33,44,22,11,33,22,55
89,81,94,129,230,231,209,176,187,165,198,110,132,154,154,132,143,231,308,286,308,297,253,253,275,253,286,308,275,253,330,275
89,146,115,105,97,98,99,99,121,33,11,22,11,22,22,33,55,66,77,77,77,77,77,77,66,44,22,33,66,77,55,77
89,90,137,107,152,131,143,154,132,44,11,33,55,77,55,77,55,33,66,44,22,55,22,22,44,22,11,22,44,11,55,33
89,180,161,250,339,241,352,341,330,341,319,341,352,319,330,330,330,330,341,429,451,385,308,242,297,352,363,385,363,308,275,330
89,24,48,38,17,18,53,21,22,22,44,77,55,77,44,11,33,55,66,77,66,77,55,33,44,22,55,77,77,77,77,66
89,101,47,26,28,41,53,76,66,55,77,55,66,55,77,77,66,77,66,33,44,55,66,77,55,77,66,77,66,77,77,55
89,14,39,29,53,32,66,55,44,55,44,33,22,44,11,22,44,66,77,55,44,77,44,11,66,44,55,77,77,77,77,77
89,112,26,5,28,51,42,32,77,55,66,77,55,11,22,33,11,44,11,33,22,11,22,77,77,77,44,55,33,77,66,55
89,90,81,105,161,174,241,264,242,275,286,275,363,308,308,297,275,264,253,253,275,220,209,297,385,352,319,330,341,330,275,253
89,112,80,115,138,107,130,142,110,143,231,308,297,275,220,198,220,308,308,308,297,341,363,330,341,352,374,385,297,308,385,286
89,112,102,82,105,96,109,88,154,55,33,55,77,55,44,33,55,77,77,77,77,55,66,77,44,33,55,11,77,77,66,33
89,90,4,38,17,30,53,21,22,22,33,55,33,44,66,55,77,77,77,77,55,66,77,77,55,44,66,44,66,77,55,33
89,124,114,93,94,84,107,97,98,176,121,154,132,99,88,121,110,22,22,33,22,22,11,33,55,77,22,22,22,33,11,33
89,112,3,26,6,18,19,53,65,44,66,33,33,44,11,22,33,11,33,66,77,55,11,33,22,55,77,77,77,44,55,33
89,92,128,118,108,197,176,187,165,264,297,308,308,275,308,286,253,341,242,264,308,385,385,374,385,385,374,385,385,275,264,363
89,112,102,83,139,119,98,88,99,154,143,154,77,77,44,77,55,44,33,22,55,22,55,77,44,55,77,22,22,22,11,22
89,113,92,115,51,31,43,55,33,11,33,11,33,22,44,55,33,11,33,55,33,44,33,33,33,77,66,44,22,22,11,44
89,102,81,139,152,153,154,154,121,143,154,132,154,99,176,198,231,308,286,297,363,341,352,319,330,352,330,275,253,275,253,209
89,26,61,52,64,76,77,66,77,77,77,77,55,55,33,55,22,33,44,66,44,66,77,77,77,77,77,77,66,55,55,33
89,112,93,128,74,64,43,66,77,77,77,77,44,55,77,55,22,33,44,11,33,44,77,77,55,66,33,77,77,77,77,44
89,91,60,73,53,43,55,77,77,66,77,55,77,55,77,66,77,77,44,55,77,77,77,77,44,66,77,44,55,77,55,44
89,123,148,149,151,130,153,77,55,44,11,33,66,55,77,77,77,77,77,55,22,55,22,44,77,77,77,77,77,66,44,33
89,112,146,103,116,95,107,87,121,99,110,121,88,99,132,231,297,286,253,264,319,341,374,385,363,319,418,374,308,286,297,308
89,91,191,183,295,274,374,385,363,385,385,352,330,352,374,308,286,264,275,319,330,319,341,286,264,363,341,352,330,341,374,385
89,178,126,138,129,152,54,55,66,55,77,55,33,55,77,77,77,55,33,33,55,66,44,33,66,44,77,77,77,55,22,33
89,134,147,138,129,152,54,77,77,77,66,33,11,33,44,22,22,55,33,66,55,77,66,77,77,77,44,33,55,33,11,22
89,102,48,27,7,42,76,77,44,77,55,22,11,77,77,44,55,33,66,77,66,77,55,33,33,66,77,77,55,77,55,66
89,80,103,93,150,96,86,186,176,165,187,242,275,242,264,275,264,242,253,242,264,253,275,385,385,330,341,330,352,341,352,363
89,24,36,70,50,62,74,53,76,11,77,66,55,77,77,55,22,55,11,44,55,77,77,66,77,77,44,11,33,22,55,33
89,101,113,92,126,118,98,11,44,66,33,44,66,77,77,77,55,11,22,44,55,44,55,33,22,22,22,22,33,11,33,55
89,124,81,105,84,96,87,99,110,88,110,99,132,33,44,77,77,55,22,33,55,77,77,77,77,77,77,55,77,77,77,77
89,90,113,136,115,128,75,76,55,33,11,22,66,55,22,66,44,33,22,22,44,55,33,55,66,77,77,77,44,22,22,33
89,135,147,137,118,153,154,154,143,77,77,55,33,44,66,77,66,44,33,22,44,66,77,44,55,33,55,66,77,77,66,77
89,123,69,61,53,65,44,77,66,44,55,33,22,33,33,22,55,33,44,55,66,77,66,77,44,33,77,77,44,22,22,11
89,102,114,71,72,74,75,76,55,77,66,77,77,77,44,66,77,77,77,66,33,77,55,33,55,66,77,77,77,77,77,44
89,168,269,260,283,295,274,297,308,385,385,385,385,286,264,374,352,330,363,341,242,253,253,253,253,319,341,319,330,352,308,352
89,90,92,5,29,52,43,66,44,33,77,77,44,66,44,33,77,44,55,33,55,77,22,33,22,55,77,77,44,55,77,77
89,79,114,93,160,206,229,208,231,308,308,352,253,275,264,297,275,308,286,297,352,253,165,176,176,176,187,231,308,352,341,374
89,101,80,103,16,28,19,31,54,33,55,22,44,66,77,66,77,77,55,77,77,66,44,66,77,77,55,33,55,77,66,55
89,101,169,182,205,152,131,154,143,110,88,110,143,121,99,88,121,132,154,154,143,154,121,110,110,33,66,77,77,77,55,33
89,90,148,128,107,87,110,132,121,110,121,132,143,154,121,110,99,121,132,110,11,33,11,22,44,22,44,66,77,77,66,77
89,200,114,105,140,119,142,110,132,88,110,154,121,99,143,121,110,88,110,132,99,99,99,88,121,132,33,22,55,77,55,44
89,24,36,17,29,41,9,32,44,77,77,77,66,77,66,77,77,77,77,77,77,77,77,55,66,77,66,44,66,55,11,33
89,102,137,117,152,120,99,110,99,110,99,33,44,77,66,55,77,55,77,77,77,66,33,55,33,22,44,22,22,22,33,66
89,47,26,6,30,54,77,55,77,77,66,77,55,66,77,55,22,22,33,66,77,77,66,77,77,77,55,33,44,77,77,66
89,112,102,81,95,85,196,164,176,176,176,187,132,33,22,11,55,44,77,77,55,33,44,33,44,66,77,77,55,77,77,77
89,123,137,151,64,76,77,77,77,77,77,66,22,33,11,33,22,22,11,33,22,22,77,66,11,33,11,44,22,77,55,44
89,103,127,30,42,54,55,22,55,33,11,33,55,11,33,11,33,77,77,66,33,55,33,22,22,44,33,55,66,55,77,55
89,2,14,49,41,53,21,33,44,33,44,11,33,44,77,66,66,44,33,44,55,77,77,77,77,66,33,77,55,77,66,77
89,103,38,73,76,66,33,11,33,55,77,77,77,55,44,66,77,77,77,66,77,66,44,66,77,77,44,22,55,33,22,11
89,135,114,93,95,118,130,153,110,132,110,99,88,143,77,77,77,44,66,33,44,33,22,44,77,77,66,77,77,55,33,22
89,101,113,4,28,18,41,76,55,77,55,77,77,66,55,66,77,44,22,33,22,22,44,33,66,77,77,77,77,44,22,33
89,90,92,126,105,95,129,153,220,198,88,99,121,143,99,88,99,176,209,286,308,286,308,352,341,374,385,286,297,352,341,385
89,91,104,128,41,76,66,33,66,22,44,22,66,77,55,44,66,33,22,33,55,77,11,44,77,66,77,55,44,77,55,22
89,124,148,127,117,64,21,33,22,44,11,33,22,55,77,77,77,77,77,66,44,77,77,55,66,77,77,22,22,22,11,33
89,25,16,39,30,53,65,33,55,77,55,66,55,77,55,66,44,33,66,55,77,77,55,77,77,77,77,77,55,77,55,44
89,80,191,170,172,229,263,352,341,253,264,165,176,187,143,110,132,121,99,22,33,22,77,55,77,66,77,44,22,33,22,55
89,46,59,71,50,40,76,77,44,22,44,11,33,44,77,77,66,22,77,77,77,77,44,33,22,66,11,22,33,55,66,77
89,124,92,17,30,53,76,77,44,77,44,66,55,33,77,22,22,44,77,22,33,44,77,55,66,77,55,77,77,55,33,44
89,101,113,136,104,149,129,108,120,154,154,121,66,33,22,66,77,77,55,11,22,44,77,77,77,77,77,66,77,44,22,44
89,200,104,39,63,75,76,77,44,55,33,11,22,55,44,55,22,44,66,77,77,77,55,33,22,11,22,66,33,22,55,33
89,112,92,116,205,250,317,252,330,352,374,352,330,264,352,374,385,385,385,308,319,341,319,352,363,308,286,264,253,341,330,341
89,79,37,27,6,73,75,76,44,66,77,55,66,44,66,44,22,44,33,66,77,66,33,55,44,55,22,55,33,66,77,77
89,24,58,15,5,28,51,75,65,55,77,77,77,77,44,77,77,55,77,44,66,77,77,77,55,33,11,22,33,55,33,44
89,91,26,60,72,74,75,76,77,66,55,66,77,66,77,77,77,77,66,55,33,77,77,44,44,55,77,77,55,77,77,55
89,123,103,148,149,119,142,121,99,99,99,121,143,77,77,44,33,66,77,55,44,77,44,77,44,33,55,66,55,33,66,33
89,156,113,136,115,127,95,96,108,98,110,88,110,22,44,22,22,55,22,44,22,11,77,77,77,55,66,77,77,77,77,55
89,125,115,138,106,85,97,32,44,66,55,44,33,55,33,55,33,11,22,11,33,11,33,22,33,66,55,33,66,55,66,44
89,90,170,194,262,208,231,231,308,374,363,330,275,330,363,385,352,330,352,374,352,363,308,286,275,220,275,297,385,286,297,308
89,101,147,148,138,73,74,65,77,66,77,44,11,33,22,33,33,22,22,55,77,77,22,33,22,22,33,22,33,55,44,77
89,79,103,148,128,151,75,76,77,66,44,22,11,22,77,77,77,77,55,66,44,77,66,44,55,77,55,77,77,77,77,55
89,123,103,83,139,107,9,32,22,11,22,22,22,66,77,77,77,77,66,44,55,44,77,77,66,33,66,22,44,22,11,33
89,46,37,17,8,20,10,33,22,11,55,77,55,77,66,33,77,77,55,66,33,55,44,55,33,11,22,22,11,44,77,77
89,102,81,93,96,21,11,33,66,77,66,77,77,44,55,44,66,77,77,55,77,55,77,55,77,77,77,77,66,55,66,44
89,101,113,125,106,129,75,76,77,77,77,55,77,77,77,44,55,77,77,55,44,33,22,33,11,22,44,66,44,11,22,33
89,113,103,83,107,130,153,44,66,55,66,77,66,77,77,77,55,77,77,77,77,44,66,44,55,44,44,66,77,22,33,44
89,112,124,115,127,151,152,54,77,77,44,77,55,44,77,44,66,77,44,22,22,33,22,44,66,77,77,77,77,66,77,77
89,135,15,17,7,30,9,21,11,22,44,33,22,44,33,22,22,77,55,22,11,33,22,33,22,22,22,55,22,22,33,55
89,24,37,51,75,54,77,33,55,44,55,77,66,77,77,77,55,77,66,44,33,11,33,77,55,66,77,55,77,66,77,77
89,79,104,96,98,99,121,110,66,77,44,55,33,22,44,22,22,33,55,77,77,55,33,55,66,33,44,66,55,44,77,77
89,13,25,48,71,61,75,65,44,33,55,33,22,11,33,44,22,11,33,77,77,77,66,77,55,33,11,44,33,55,66,55
89,13,3,48,71,51,64,76,55,66,33,44,66,11,33,44,22,33,11,33,77,55,33,22,33,11,33,22,33,11,77,44
89,113,28,19,9,21,33,55,77,77,44,33,22,22,11,33,66,77,33,11,66,55,77,77,66,44,33,66,33,55,33,77
89,112,91,103,82,182,205,119,87,22,11,33,55,66,44,22,33,11,44,77,55,33,44,33,11,22,33,22,33,55,44,33
89,101,92,127,95,98,110,99,44,77,77,66,55,44,33,44,11,22,11,33,11,33,44,11,22,44,77,66,77,66,55,22
89,146,149,151,152,131,121,110,44,55,77,66,77,77,77,77,66,44,77,66,77,33,22,55,33,11,33,55,66,77,55,22
89,24,47,60,73,74,75,54,77,77,77,55,77,77,44,55,44,33,55,33,44,22,33,22,11,44,33,11,44,22,22,11
89,103,82,105,95,98,154,66,55,77,55,77,55,33,22,11,44,55,77,77,66,55,33,22,77,77,55,77,55,44,22,11
89,113,126,138,106,107,98,110,154,154,154,154,154,121,154,132,132,33,11,33,44,55,77,44,33,55,66,77,55,33,55,77
89,123,104,95,118,141,87,121,209,231,231,220,308,231,209,253,330,374,352,363,330,253,198,187,286,231,132,99,121,143,33,44
89,113,127,108,142,44,55,22,33,11,33,11,44,77,55,33,55,77,77,44,77,77,55,44,11,22,66,55,77,77,66,77
89,24,36,60,41,64,76,77,44,22,44,22,33,44,22,44,66,55,22,44,11,44,11,33,55,44,33,11,22,77,66,44
89,79,26,5,28,7,43,22,66,77,77,55,66,77,77,44,22,44,33,44,66,77,22,22,11,22,33,55,66,55,77,66
89,200,212,224,137,128,41,9,32,55,33,77,44,33,33,33,22,33,22,22,11,22,11,33,55,22,33,11,44,33,77,77
89,112,80,37,29,9,21,44,33,44,11,22,11,22,44,66,55,44,55,33,22,11,22,44,22,44,33,22,66,44,77,77
89,101,114,27,61,41,75,76,77,66,44,11,22,55,33,44,55,33,77,77,44,33,22,44,55,44,77,77,77,44,22,44
89,200,212,191,225,303,304,371,383,307,308,286,297,352,330,341,319,275,286,308,286,253,198,253,264,330,341,352,264,275,308,308
89,112,136,71,72,73,53,32,55,77,33,11,44,77,77,77,55,33,22,44,66,77,66,77,55,77,77,77,77,66,77,44
89,113,215,195,86,120,99,99,187,99,121,110,132,110,99,132,110,121,220,231,231,209,264,363,374,352,385,385,286,297,363,264
89,102,148,149,150,152,65,44,55,77,66,44,55,77,77,55,33,44,66,44,33,77,77,33,55,44,22,33,22,44,22,33
89,113,147,148,149,150,151,141,76,77,55,44,33,55,77,77,77,66,77,77,77,55,77,44,55,44,66,77,77,44,55,66
89,90,113,138,151,152,153,154,154,154,154,143,77,77,77,55,44,77,77,77,77,44,77,77,55,77,55,77,55,33,11,22
89,125,148,149,150,153,99,132,44,33,22,11,33,77,77,22,11,22,33,22,33,55,77,44,66,77,77,44,22,33,55,66
89,113,126,105,129,141,109,132,154,77,77,77,33,11,44,33,11,33,11,22,66,44,33,55,33,22,44,22,66,77,44,11
89,112,91,125,137,94,139,129,64,54,77,77,77,44,11,33,11,44,22,55,77,55,77,77,55,77,44,33,22,44,33,55
89,112,135,147,137,105,119,98,88,110,132,154,154,121,110,99,11,33,44,77,55,66,55,33,22,22,33,22,22,33,66,55
89,123,146,114,17,9,43,22,33,55,66,44,33,22,11,22,33,22,44,77,77,77,66,77,66,77,77,77,77,77,44,33
89,146,136,29,19,21,55,44,77,66,77,77,77,55,77,55,77,77,55,33,11,44,77,55,44,66,44,66,77,33,11,66
89,90,5,28,53,43,22,11,22,11,66,77,77,44,77,55,33,22,22,55,44,66,55,33,44,22,22,44,66,55,44,22
89,79,92,104,116,95,97,87,121,121,143,121,154,154,231,308,308,385,385,363,264,220,231,231,209,231,231,187,253,253,264,275
89,80,125,149,118,97,153,77,55,77,66,77,77,55,77,77,55,44,55,77,77,77,77,22,22,44,66,77,66,77,77,77
89,90,113,136,149,129,42,54,77,33,22,33,44,22,44,22,44,22,77,77,11,33,22,11,33,44,33,77,77,77,44,55
89,101,136,115,138,152,153,231,209,176,187,176,275,374,308,308,286,297,363,330,352,418,330,341,341,385,385,374,363,330,319,341
89,101,126,194,184,207,142,154,121,143,121,154,132,121,132,121,220,231,220,231,220,209,231,308,308,308,308,286,330,341,363,385
89,102,81,27,51,75,65,77,77,77,55,77,77,66,77,55,66,77,77,77,77,77,77,77,55,44,66,77,66,77,44,22
89,113,81,181,171,172,196,230,308,286,297,308,297,286,319,352,385,352,319,341,286,341,330,352,363,275,253,319,253,264,242,330
89,123,223,301,302,371,361,340,374,385,297,352,341,374,352,308,297,286,385,451,429,363,385,319,341,363,385,286,253,253,264,363
89,90,92,93,83,128,153,132,44,33,55,66,33,11,22,22,44,11,44,55,77,44,11,33,44,33,44,66,77,33,22,22
89,90,102,4,38,50,41,32,11,55,77,77,55,77,77,77,77,77,55,77,77,77,55,77,77,77,77,77,77,77,77,66
89,91,114,149,106,10,55,44,22,11,22,33,22,22,22,22,44,55,44,33,22,33,22,44,22,33,11,33,11,33,11,22
89,79,103,94,95,129,109,143,154,132,66,44,66,77,77,77,77,66,44,55,77,55,77,77,77,44,66,77,77,66,77,11
89,102,138,117,107,21,33,11,44,66,77,77,55,77,55,44,66,44,66,44,22,22,11,22,44,55,77,77,77,77,77,44
89,80,103,126,149,129,87,33,66,77,77,44,66,77,55,33,11,44,22,44,66,44,22,44,22,33,66,77,77,77,55,77
89,125,16,6,29,52,75,65,77,44,77,77,55,77,77,55,33,55,22,44,33,11,22,11,44,55,22,11,22,22,44,22
89,36,49,28,29,21,22,55,22,44,77,77,55,77,55,66,77,77,77,55,66,77,66,44,33,22,22,44,22,77,77,77
89,157,180,192,292,381,361,307,308,352,308,308,308,308,308,352,319,341,330,341,319,330,330,264,242,253,264,319,330,330,330,385
89,123,136,71,72,31,21,66,55,77,66,44,66,33,22,55,77,55,33,44,33,22,11,22,77,33,22,33,11,22,33,44
89,123,113,81,104,139,75,76,66,77,77,55,22,33,11,22,44,66,77,55,44,77,55,33,44,33,44,55,33,66,77,77
89,101,158,171,205,185,252,319,341,352,341,275,286,297,308,297,308,286,308,308,286,341,319,407,319,253,374,341,374,363,330,275
89,123,59,38,18,74,53,76,66,77,77,77,77,77,44,11,44,66,77,77,77,44,22,22,33,22,11,66,77,44,22,44
89,123,114,137,149,150,151,130,65,55,66,77,55,44,55,33,66,77,77,77,44,77,44,33,55,44,22,22,33,55,77,77
89,124,148,149,95,119,142,154,99,99,132,121,110,88,154,154,121,143,132,121,143,121,176,187,121,99,110,99,88,99,121,154
89,13,3,15,27,50,29,63,75,76,55,77,77,55,44,33,55,22,11,66,77,66,55,77,66,77,77,77,55,44,77,77
89,112,80,103,116,140,152,142,77,44,55,33,22,11,33,11,22,22,44,33,11,44,77,55,22,33,66,44,77,55,77,77
89,91,115,94,106,119,76,55,44,55,66,55,77,33,22,33,77,55,33,77,44,77,77,66,22,44,22,55,22,22,77,77
89,2,25,48,28,40,21,22,22,33,44,33,44,77,77,55,22,22,11,22,55,66,55,77,55,77,77,77,44,22,44,55
89,123,102,191,181,216,229,307,341,363,385,385,385,297,286,308,286,385,385,385,385,385,363,374,385,242,264,275,253,341,352,385
89,13,36,59,73,53,43,11,22,33,22,44,66,55,44,22,22,22,55,77,44,66,55,77,77,55,66,77,77,66,77,44
89,103,93,94,128,152,131,121,132,143,121,132,121,143,121,99,11,44,33,11,44,11,22,44,11,33,33,11,33,77,77,77
89,79,48,60,39,8,43,33,22,33,55,44,66,22,33,44,11,33,66,77,44,77,66,55,66,77,44,33,22,11,44,55
89,112,147,127,106,85,108,120,154,143,33,44,22,22,33,11,44,22,55,77,77,77,77,77,55,77,77,77,55,77,77,66
89,112,146,103,149,117,129,218,307,286,308,297,352,297,352,330,341,319,341,330,352,330,330,319,341,374,286,275,308,286,308,308
89,57,36,5,39,18,41,31,54,77,77,66,22,33,11,22,33,44,44,22,33,22,33,22,44,77,55,33,22,22,44,55
89,90,113,92,104,94,108,208,231,209,187,275,286,374,264,297,308,275,319,253,330,341,319,352,330,363,352,330,330,363,341,297
89,134,103,116,139,152,153,154,77,77,77,77,44,11,33,66,55,44,66,44,77,55,33,11,22,11,44,33,22,22,11,33
89,13,48,72,75,76,66,55,22,33,22,22,44,22,66,77,77,33,11,22,55,44,33,44,66,77,77,55,44,22,11,33
89,14,39,19,32,22,22,11,33,22,55,33,11,33,55,33,44,33,66,77,77,55,33,11,33,55,22,22,33,55,22,55
89,112,125,72,73,41,64,43,11,66,33,22,11,33,22,77,33,55,77,66,55,22,22,22,77,77,55,66,33,11,22,66
89,90,91,103,116,107,97,87,110,99,110,110,99,88,110,143,77,77,55,33,44,55,22,11,33,66,44,11,22,33,11,77
89,91,115,127,150,206,230,154,121,132,110,143,77,77,77,77,77,77,77,55,66,77,77,77,44,11,44,22,11,33,77,77
89,167,92,126,105,161,195,174,109,99,99,11,33,77,33,44,77,77,55,11,33,22,33,22,22,66,77,77,66,44,77,77
89,102,114,5,18,9,43,66,55,33,33,44,66,77,55,66,77,77,77,77,44,66,77,66,44,33,11,22,22,11,33,22
89,90,91,147,115,50,29,53,10,33,22,11,44,66,77,44,77,77,55,77,77,77,55,77,77,77,44,22,11,22,33,55
89,91,114,137,95,85,141,153,143,132,88,99,88,99,132,99,110,88,110,154,154,110,143,110,88,99,88,121,132,110,88,121
89,134,113,224,226,229,219,231,231,231,154,231,308,308,308,341,275,253,286,308,385,385,363,341,363,330,352,451,352,253,253,363
89,200,289,279,258,358,315,338,317,362,341,242,341,363,385,385,385,385,385,385,374,341,242,187,143,154,143,154,77,77,66,77
89,124,103,116,139,229,230,209,154,66,44,22,33,55,33,77,66,44,22,22,11,33,66,55,33,77,55,33,77,44,22,44
89,90,115,149,117,97,98,44,77,66,77,44,77,77,66,44,22,55,77,44,33,22,33,55,33,55,33,55,77,11,22,55
89,134,147,127,62,75,43,11,33,77,77,77,55,33,22,33,44,22,11,33,55,22,55,44,66,44,55,77,44,66,44,55
89,79,113,104,116,150,151,119,87,99,132,154,132,154,132,66,77,77,77,77,77,77,55,33,22,55,77,77,77,55,22,22
89,80,26,73,63,42,76,44,66,44,55,33,77,66,77,66,55,33,44,11,22,22,44,77,55,66,77,77,55,22,33,55
89,112,91,81,104,116,128,151,152,131,121,110,88,99,110,121,99,99,132,143,154,154,154,154,77,77,55,44,55,77,66,44
89,79,102,115,105,140,153,154,154,77,77,77,55,44,22,22,44,33,55,33,22,22,33,11,33,44,33,22,44,55,33,66
89,79,25,38,7,63,75,76,77,77,44,22,55,33,11,33,44,22,22,44,22,11,44,55,33,22,33,44,66,77,22,33
89,79,93,128,153,121,99,88,110,132,154,154,132,99,88,209,176,110,154,77,77,55,22,33,44,11,33,44,33,44,66,44
89,134,146,103,82,95,107,87,99,33,55,77,66,44,55,66,77,77,33,66,55,66,77,55,22,22,11,22,44,33,33,55
89,79,103,115,95,120,132,220,231,297,308,308,308,363,330,341,352,341,319,352,352,374,330,341,242,253,253,275,308,385,385,330
89,13,3,39,7,19,31,54,33,22,55,22,55,33,55,44,22,22,33,44,22,44,33,55,11,22,55,22,55,77,66,77
89,91,93,183,162,119,109,33,55,66,33,55,44,22,55,77,44,66,33,11,33,22,22,44,66,77,77,55,44,66,33,11
89,101,124,147,148,149,128,152,120,143,33,22,55,33,55,66,55,22,11,66,77,77,77,77,77,77,77,77,66,22,44,44
89,80,28,41,64,54,33,77,55,66,44,66,77,44,33,11,44,66,77,77,77,77,77,77,55,66,77,33,11,33,55,44
89,102,93,85,32,11,22,33,11,22,44,22,55,66,77,77,77,77,77,44,77,77,77,77,66,44,66,33,11,44,22,33
89,91,82,30,21,55,66,77,33,55,44,22,11,33,44,11,33,55,11,33,55,66,55,44,77,77,77,55,66,44,66,77
89,90,104,116,129,153,121,154,121,132,110,154,143,154,77,44,22,44,11,22,55,66,33,22,33,11,22,44,11,33,55,66
89,90,91,50,18,52,64,32,22,44,33,22,22,11,22,11,44,22,55,77,44,33,22,22,22,22,33,66,77,44,66,33
89,102,126,116,95,119,175,110,143,77,66,77,66,77,77,66,55,77,77,77,55,33,77,66,77,77,77,66,77,44,22,44
89,113,92,106,96,98,121,143,154,121,132,99,22,33,11,33,55,33,22,22,44,66,77,77,77,66,55,33,55,66,77,77
89,102,81,115,171,117,97,120,110,121,143,77,77,77,44,22,55,66,77,55,66,77,77,44,77,55,33,22,22,11,33,66
89,79,102,169,237,327,329,319,352,341,341,363,330,363,385,385,363,352,253,275,264,330,264,253,286,231,220,209,231,231,231,308
89,113,81,93,94,8,42,32,66,55,77,66,44,66,22,55,22,11,22,11,33,22,55,77,77,44,22,44,44,66,77,44
89,156,180,291,303,326,439,418,341,319,341,319,330,352,275,363,352,374,352,319,352,363,352,286,385,363,385,330,330,319,341,319
89,102,82,117,97,98,110,132,110,143,110,154,154,121,132,143,154,132,154,132,154,77,77,55,77,55,33,66,77,44,22,44
89,90,91,83,151,152,153,121,99,99,33,22,22,11,22,33,44,66,33,22,33,55,66,77,77,77,77,77,77,55,44,22
89,80,105,95,109,143,154,209,110,88,110,143,55,66,77,77,77,55,66,77,66,44,22,44,33,55,33,44,22,33,55,77
